timestamp,source_hour,price_eur_per_mwh,mdf_kgco2e_per_mwh,wind_reference_mw,wind_controlled_mw,variable_opex_eur,yaw_rms_deg,load_ratio
2023-01-18 09:00:00,417,140.0,141.707357,1406.4840876091982,1411.0383172273082,-575.3253082529878,3.0977445,0.99490345
2023-01-18 10:00:00,418,123.05,210.4302114,1439.3651703324992,1439.7606652493264,-4.391997183153256,1.1477852,0.99974155
2023-01-18 11:00:00,419,119.31,207.8211766,1442.0793000838048,1442.0963845879699,75.17137865082425,0.51007503,1.000273
2023-01-18 12:00:00,420,115.75,204.087317,1442.1,1442.1,80.72677036874977,0.33685815,1.0003055
2023-01-18 13:00:00,421,117.08,210.1044332,1442.1,1442.1,-4.438621251351321,0.02190671,0.9999816
2023-01-18 14:00:00,422,140.0,203.1758277,1442.1,1442.1,4.065628284281858,0.017205125,1.0000166
2023-01-18 15:00:00,423,147.97,193.0394177,1442.1,1442.1,-3.6856729671962016,0.016508885,0.9999841
2023-01-18 16:00:00,424,160.0,194.7424049,1442.1,1442.1,-9.961969064443789,0.017446509,0.9999593
2023-01-18 17:00:00,425,127.08,167.6816989,1442.1,1442.1,2.627148497390824,0.015374834,1.0000106
2023-01-18 18:00:00,426,123.07,156.6467365,1442.1,1442.1,4.598787121587843,0.019314634,1.0000188
2023-01-18 19:00:00,427,117.09,147.2517393,1442.1,1442.1,6.48780231535427,0.02547403,1.0000265
2023-01-18 20:00:00,428,119.9,109.1650452,1442.1,1442.1,3.4923937112951364,0.025241455,1.0000147
2023-01-18 21:00:00,429,117.51,112.76102,1442.1,1442.1,6.666113915116081,0.03441864,1.0000283
2023-01-18 22:00:00,430,111.46,204.0252096,1436.4306346855462,1437.2865211033932,-356.1239446691067,1.7834307,0.9982627
2023-01-18 23:00:00,431,111.53,85.39493569,1437.7024317109435,1438.1402520171766,-63.029685099802336,1.3546594,0.99966604
2023-01-19 00:00:00,432,106.98,119.7570845,1441.9248543807732,1441.9819379780579,-106.44651682924672,0.70882493,0.9995252
2023-01-19 01:00:00,433,104.97,116.8626411,1442.0905475537352,1442.0916043526133,-216.58814652399408,0.8545252,0.99904424
2023-01-19 02:00:00,434,101.72,92.28616112,1442.0485916999166,1442.0656196721084,-375.061911867504,1.5772856,0.99808085
2023-01-19 03:00:00,435,107.23,80.58284252,1441.40528385512,1441.4517836884572,-294.1265788664525,1.5702813,0.99852884
2023-01-19 04:00:00,436,114.62,-9.919743104,1441.4355156007023,1441.5326448379203,-146.0325793609335,1.1521252,0.9993197
2023-01-19 05:00:00,437,118.94,87.38351227,1436.2117386325563,1436.9766664678666,-31.40904793426444,1.4770404,0.9997386
2023-01-19 06:00:00,438,159.9,269.284171,1345.962483198997,1347.6815911940919,353.0530554326856,1.7916334,0.99992406
2023-01-19 07:00:00,439,164.0,410.1161744,1201.235453715592,1202.7184216477135,-461.78309809478196,1.5830864,0.9958064
2023-01-19 08:00:00,440,171.69,384.9698959,1077.6114313302357,1080.267769689546,-552.812153190836,2.0655982,0.99076957
2023-01-19 09:00:00,441,139.0,389.4332013,993.1700641520363,997.5661774695644,-621.071741476422,2.447419,0.987332
2023-01-19 10:00:00,442,136.35,159.8761179,1164.3738029879457,1167.9681843690992,-238.4283352382175,2.2822568,0.993565
2023-01-19 11:00:00,443,129.6,178.239235,928.4807794311726,935.4734721977776,574.7584897908147,3.113342,0.9824428
2023-01-19 12:00:00,444,154.87,182.1533902,785.6896091694357,792.4262870132973,-378.6210967611367,3.5467029,0.9835418
2023-01-19 13:00:00,445,160.49,175.2470141,739.7983710880783,745.9168919367911,-76.38529553819626,3.5969126,0.9861146
2023-01-19 14:00:00,446,175.96,236.4023733,703.7812946231415,710.3914936397005,1375.4343137354508,3.5885596,0.9881094
2023-01-19 15:00:00,447,186.29,272.998136,651.208128889273,657.1927163593319,1595.213898054306,3.3038628,0.9915184
2023-01-19 16:00:00,448,203.94,784.5895064,465.46399071255036,469.88932058654547,3486.419269315405,3.3896277,0.99194336
2023-01-19 17:00:00,449,197.57,882.1586337,348.9632573010406,352.1878028956018,1573.5782518133683,3.7604,0.9843549
2023-01-19 18:00:00,450,171.43,584.6701054,356.2939104257606,359.70814544298173,1359.099721263941,3.8566668,0.9869087
2023-01-19 19:00:00,451,150.0,524.3900007,270.11714472608475,272.70222193299395,2764.7807987262013,3.555468,0.98431146
2023-01-19 20:00:00,452,148.41,331.1402976,185.2044905311104,187.11962904564183,258.93448804433007,3.7742457,0.9864903
2023-01-19 21:00:00,453,149.34,249.6722662,134.28797519186176,136.0897208531543,-890.2151153218957,3.753026,0.97355264
2023-01-19 22:00:00,454,139.0,267.3862385,107.96246047543592,108.87356245370661,1441.1139856194116,2.1541996,0.99938035
2023-01-19 23:00:00,455,149.9,285.2160635,132.1031645551475,133.8526245685455,879.906312634617,3.6353018,0.9906782
2023-01-20 00:00:00,456,144.5,232.9316417,194.66308542734757,197.16439311983132,2764.2021376438015,4.317895,0.9926294
2023-01-20 01:00:00,457,142.44,208.8151499,238.11515821604783,240.73349813385187,3279.5191031019117,4.019875,0.9938854
2023-01-20 02:00:00,458,142.8,188.9351876,267.27869387337296,270.531011707052,5565.9852743514975,4.263929,1.0031232
2023-01-20 03:00:00,459,144.98,190.885206,288.87698328452507,291.9760282508085,3369.825286460192,4.1755695,0.9939321
2023-01-20 04:00:00,460,150.01,160.0175203,371.3975337192177,375.4512391813482,4280.787482896681,4.191536,0.9969312
2023-01-20 05:00:00,461,169.9,118.8228028,372.03408126171286,376.9007538977191,5753.619712777203,4.302845,1.0028404
2023-01-20 06:00:00,462,208.07,159.9685619,281.8014736110962,286.2972112515414,2368.9709970802023,5.2309704,0.9773094
2023-01-20 07:00:00,463,235.06,207.2630027,254.9013559881947,257.1139432539002,1637.1476499707528,3.3065193,0.98177326
2023-01-20 08:00:00,464,221.7,354.2117128,218.76606030101073,220.79095368522246,3070.983143063625,3.5426698,0.9922872
2023-01-20 09:00:00,465,209.77,220.6275346,200.96533430280354,204.66404913832784,3960.2556995034465,4.731529,0.99330443
2023-01-20 10:00:00,466,199.42,196.6063216,39.690695534763876,39.68979120301213,5.239964196202944,0.037376285,1.0000299
2023-01-20 11:00:00,467,187.49,203.5915729,0.0,0.0,-171.1526296395673,0.07045578,0.99929506
2023-01-20 12:00:00,468,181.62,202.0357916,0.0,0.0,-607.2593257366411,0.06893065,0.99702924
2023-01-20 13:00:00,469,179.6,216.0128155,0.0,0.0,-67.26050729562247,0.06282538,0.99972427
2023-01-20 14:00:00,470,192.0,213.743576,219.3387325230512,222.44619225930342,-198.19836068400474,4.5284457,0.97466534
2023-01-20 15:00:00,471,200.0,204.5246222,719.3721316091536,730.1010630249223,1523.8985277442443,4.35515,0.9596993
2023-01-20 16:00:00,472,208.22,257.5682974,874.1530068005542,884.5972875406079,-751.7344022110639,4.217961,0.96969384
2023-01-20 17:00:00,473,208.4,178.2422051,915.2550318278356,928.0102709599806,2192.1602244105707,4.3640056,0.98495877
2023-01-20 18:00:00,474,183.68,166.2752267,801.3688099891641,814.4801364334947,-1300.7243084607837,4.7718377,0.9578232
2023-01-20 19:00:00,475,151.39,143.6228966,602.5346428106244,609.5449040074934,3183.4814150698603,4.259381,0.9981596
2023-01-20 20:00:00,476,155.3,131.049101,561.5500786000578,570.9400699104177,5689.963754957167,4.4931083,1.0019484
2023-01-20 21:00:00,477,153.65,162.7583229,511.16697738550346,517.4821632597617,4203.714260371711,4.3590765,0.99075526
2023-01-20 22:00:00,478,147.55,199.3798205,278.4583569377471,282.0891584164602,3712.244084747704,4.387369,0.9871829
2023-01-20 23:00:00,479,152.2,264.2839036,260.94206955275115,263.1994288514365,1644.4243286441265,3.9675555,0.9928444
